review_id,employee_id,year,performance_rating,manager_rating,promotion_recommended
3840,937,2019,2,5,0
3841,3592,2023,3,7,1
3842,508,2020,3,6,1
3843,3667,2021,4,3,1
3844,4517,2023,2,1,1
3845,771,2018,1,2,1
3846,444,2019,7,6,1
3847,2431,2020,8,5,0
3848,1132,2019,9,7,0
3849,2416,2019,4,6,0
3850,3820,2019,1,3,1
3851,1659,2018,5,9,0
3852,1750,2021,5,5,0
3853,751,2020,2,7,1
3854,3885,2021,5,5,0
3855,432,2023,5,3,0
3856,1600,2021,9,5,1
3857,659,2022,4,7,1
3858,3941,2024,1,8,0
3859,4111,2020,7,7,1
3860,1331,2018,5,5,0
3861,2941,2018,9,3,1
3862,4304,2024,3,6,1
3863,1127,2023,4,9,1
3864,2718,2022,2,9,0
3865,2606,2022,6,6,1
3866,3333,2022,3,7,1
3867,3885,2022,6,7,0
3868,513,2018,2,5,1
3869,4499,2018,7,8,1
3870,175,2024,9,3,0
3871,1687,2019,8,6,1
3872,3238,2023,2,1,1
3873,1296,2021,2,4,0
3874,4036,2021,1,8,1
3875,1274,2023,6,3,1
3876,2310,2021,5,4,0
3877,2308,2021,2,4,0
3878,2851,2024,3,3,0
3879,3465,2024,9,2,0
3880,1969,2024,8,2,1
3881,2295,2018,8,7,0
3882,4293,2018,2,1,1
3883,1894,2022,4,3,1
3884,2108,2024,9,6,1
3885,1824,2023,8,3,1
3886,99,2018,4,1,1
3887,3668,2024,7,3,0
3888,3163,2018,8,4,1
3889,2193,2023,8,1,0
3890,655,2019,7,4,0
3891,4107,2020,6,9,0
3892,584,2022,2,2,1
3893,579,2022,8,3,1
3894,806,2019,2,5,1
3895,3025,2020,3,6,1
3896,3168,2024,3,5,0
3897,1259,2018,2,8,0
3898,4291,2022,9,5,1
3899,724,2020,7,5,1
3900,3006,2023,9,1,1
3901,655,2021,2,6,1
3902,2861,2022,7,7,1
3903,365,2024,6,5,0
3904,2950,2024,3,3,1
3905,818,2020,3,7,0
3906,2417,2021,8,8,1
3907,1730,2024,8,9,0
3908,126,2021,2,7,1
3909,4232,2024,1,3,0
3910,3154,2023,2,5,1
3911,3769,2018,5,7,0
3912,3611,2023,8,6,1
3913,1638,2020,4,6,1
3914,4298,2022,6,3,0
3915,2539,2022,4,5,0
3916,879,2020,8,8,1
3917,847,2019,4,9,1
3918,3145,2019,3,2,1
3919,3562,2018,1,2,1
3920,4680,2018,4,3,1
3921,364,2024,8,7,1
3922,2189,2023,5,2,1
3923,4679,2019,7,4,0
3924,1941,2024,6,8,1
3925,1681,2023,7,4,0
3926,3637,2021,7,1,0
3927,3074,2023,8,4,0
3928,1003,2024,9,7,1
3929,486,2021,3,9,1
3930,4737,2019,9,8,1
3931,2654,2022,1,6,0
3932,2861,2019,4,6,0
3933,2911,2022,5,9,1
3934,1348,2023,4,8,0
3935,4772,2024,6,1,0
3936,1679,2024,8,2,1
3937,376,2022,4,8,1
3938,4210,2021,7,3,0
3939,945,2023,7,2,1
3940,2066,2021,8,5,1
3941,3021,2023,9,1,0
3942,2523,2021,6,1,1
3943,439,2022,1,6,1
3944,836,2022,2,4,0
3945,4058,2018,1,8,1
3946,63,2024,1,3,0
3947,1916,2019,6,3,1
3948,2233,2021,1,8,1
3949,854,2020,6,2,1
3950,880,2020,6,2,1
3951,4712,2022,8,7,0
3952,4282,2018,3,4,1
3953,2685,2024,6,4,0
3954,4442,2019,9,7,1
3955,1653,2022,8,9,1
3956,3215,2019,6,1,0
3957,2804,2022,4,9,0
3958,2814,2021,9,8,1
3959,3512,2018,7,3,1
3960,2034,2021,2,6,0
3961,1399,2023,4,5,1
3962,4147,2021,2,6,1
3963,639,2024,8,3,1
3964,230,2020,8,3,1
3965,1516,2020,7,5,1
3966,3671,2020,6,4,1
3967,513,2020,7,3,1
3968,4958,2023,4,2,1
3969,2928,2022,3,1,0
3970,1045,2022,1,8,1
3971,4508,2018,8,3,0
3972,395,2020,2,4,1
3973,1688,2020,6,1,1
3974,3724,2022,8,6,1
3975,3772,2019,4,6,0
3976,77,2023,2,4,1
3977,4034,2024,3,2,0
3978,3372,2021,7,8,1
3979,1680,2018,4,1,0
3980,3296,2022,2,4,1
3981,1215,2022,7,9,1
3982,3072,2021,4,4,0
3983,1303,2024,7,3,0
3984,4561,2018,8,4,1
3985,3448,2024,6,1,1
3986,151,2022,8,9,0
3987,3894,2020,7,8,0
3988,4577,2020,2,8,0
3989,2517,2022,2,4,1
3990,2564,2019,6,4,1
3991,1874,2019,9,1,1
3992,1729,2019,6,8,1
3993,3651,2023,9,9,0
3994,3675,2020,7,8,0
3995,3899,2023,8,7,0
3996,592,2020,3,2,1
3997,544,2021,4,9,1
3998,1968,2024,1,3,0
3999,2171,2019,9,6,1
4000,39,2021,3,1,1
4001,1341,2022,1,6,1
4002,2191,2023,9,9,0
4003,3962,2024,9,1,1
4004,2056,2023,2,5,0
4005,765,2024,7,5,0
4006,4186,2022,2,5,0
4007,1364,2018,5,7,1
4008,4013,2018,2,2,0
4009,1586,2024,7,1,1
4010,66,2018,2,5,0
4011,4897,2018,6,5,0
4012,177,2023,8,8,0
4013,2449,2023,5,3,0
4014,4393,2020,3,5,0
4015,531,2021,9,5,0
4016,1484,2023,9,4,0
4017,60,2020,7,4,1
4018,4117,2022,3,2,0
4019,1883,2023,1,2,1
4020,4605,2019,3,4,0
4021,598,2019,6,7,0
4022,525,2024,9,3,0
4023,686,2021,1,6,1
4024,2357,2021,7,5,0
4025,1719,2022,3,2,1
4026,1617,2020,7,6,0
4027,1192,2024,2,7,1
4028,1634,2019,3,3,0
4029,655,2020,1,8,0
4030,4335,2022,9,4,0
4031,3341,2020,9,3,0
4032,2973,2019,9,3,1
4033,2725,2023,4,4,1
4034,4035,2022,6,2,1
4035,955,2020,7,2,1
4036,1072,2020,7,5,1
4037,3320,2024,5,7,1
4038,1936,2020,4,5,1
4039,4200,2024,1,9,0
4040,2642,2020,9,2,0
4041,4708,2021,4,8,0
4042,2808,2022,4,8,0
4043,4854,2022,3,7,0
4044,3033,2020,9,4,1
4045,4697,2020,2,7,1
4046,604,2024,2,6,1
4047,1655,2023,2,7,1
4048,869,2021,4,5,0
4049,171,2023,3,3,1
4050,1169,2024,1,8,1
4051,2134,2019,4,7,0
4052,4050,2021,2,8,1
4053,3482,2020,9,3,0
4054,1871,2024,9,4,0
4055,413,2020,2,1,0
4056,702,2020,8,6,1
4057,839,2020,6,7,1
4058,850,2021,8,8,1
4059,3636,2020,8,9,1
4060,1853,2019,9,9,1
4061,4199,2018,1,2,0
4062,4942,2024,2,6,0
4063,4599,2019,3,8,0
4064,435,2023,5,9,1
4065,3142,2020,8,4,0
4066,940,2021,8,8,1
4067,881,2023,8,7,0
4068,549,2020,6,9,0
4069,4799,2023,2,9,0
4070,2138,2021,5,1,1
4071,2813,2023,4,7,0
4072,2538,2024,3,7,0
4073,3564,2018,5,4,0
4074,550,2024,7,2,1
4075,852,2022,9,2,0
4076,1870,2019,1,5,1
4077,2012,2018,5,1,0
4078,2526,2020,4,6,0
4079,306,2021,1,8,0
4080,1444,2024,7,3,1
4081,2237,2023,2,8,0
4082,4434,2021,7,7,1
4083,4295,2022,7,7,0
4084,3196,2024,6,6,1
4085,4349,2023,9,5,0
4086,4930,2018,7,3,1
4087,616,2019,8,8,1
4088,3617,2024,4,6,0
4089,2682,2023,4,3,1
4090,3251,2021,7,3,1
4091,4692,2019,4,6,0
4092,3034,2024,4,7,0
4093,1794,2020,2,5,0
4094,3144,2021,2,4,0
4095,2560,2023,5,1,0
4096,559,2021,7,7,0
4097,4093,2018,6,4,1
4098,2392,2022,1,6,1
4099,4348,2020,9,4,1
4100,2561,2023,2,3,0
4101,1986,2024,3,4,0
4102,3980,2022,4,7,1
4103,3371,2024,7,1,0
4104,1079,2023,7,3,1
4105,3241,2024,2,3,1
4106,1762,2018,6,7,0
4107,3686,2019,9,5,0
4108,3263,2018,9,1,1
4109,3390,2023,3,4,0
4110,878,2018,3,6,0
4111,2361,2018,8,5,0
4112,1556,2023,1,9,0
4113,4878,2021,5,7,1
4114,875,2020,5,9,1
4115,4936,2019,7,9,0
4116,252,2022,9,6,1
4117,4948,2023,2,5,1
4118,4679,2019,8,9,0
4119,51,2024,6,1,0
4120,709,2021,5,1,0
4121,504,2021,1,6,0
4122,1775,2022,2,8,1
4123,1264,2021,5,3,1
4124,2089,2023,8,8,1
4125,3518,2024,9,1,1
4126,1943,2024,7,8,0
4127,3497,2022,2,1,0
4128,3347,2021,3,1,0
4129,4637,2018,9,3,0
4130,1156,2024,8,7,1
4131,2245,2021,6,6,0
4132,3274,2022,3,6,0
4133,4750,2022,1,1,1
4134,4901,2022,6,1,0
4135,1450,2020,6,3,1
4136,2232,2019,7,2,1
4137,4067,2019,9,1,1
4138,3076,2018,1,2,1
4139,4870,2024,8,9,1
4140,1803,2022,6,7,1
4141,4823,2023,2,5,1
4142,2452,2024,7,9,0
4143,2770,2023,9,4,1
4144,398,2023,1,9,1
4145,1793,2023,8,2,1
4146,2816,2020,6,2,0
4147,3321,2020,2,9,1
4148,2647,2023,2,6,1
4149,223,2020,1,6,1
4150,1607,2022,1,4,0
4151,561,2020,2,6,0
4152,688,2020,6,9,0
4153,4759,2019,6,2,1
4154,717,2021,3,2,0
4155,3222,2021,4,1,0
4156,4754,2021,9,8,1
4157,3624,2022,2,7,0
4158,1772,2018,5,5,1
4159,2158,2024,1,6,0
4160,3421,2018,9,2,1
4161,4263,2024,4,8,1
4162,4670,2019,2,6,1
4163,1919,2018,9,5,1
4164,346,2018,7,9,0
4165,492,2021,7,1,0
4166,2491,2021,7,1,1
4167,3710,2022,3,1,1
4168,1871,2018,7,6,1
4169,3865,2022,6,9,0
4170,2620,2023,8,8,1
4171,2810,2020,5,6,0
4172,3142,2024,7,9,0
4173,2548,2023,3,1,1
4174,3099,2019,1,6,0
4175,1604,2019,7,4,1
4176,2666,2020,3,8,0
4177,2341,2019,7,2,0
4178,4274,2018,6,7,0
4179,3651,2024,9,2,1
4180,3772,2023,1,4,1
4181,4703,2022,9,9,0
4182,4798,2024,2,8,1
4183,3673,2018,2,9,0
4184,2530,2019,2,2,1
4185,4655,2023,9,5,1
4186,856,2018,7,4,0
4187,4322,2019,1,8,1
4188,1815,2022,1,2,0
4189,4940,2019,7,3,1
4190,3953,2020,1,4,1
4191,3032,2019,7,7,1
4192,1745,2024,2,2,1
4193,842,2020,8,8,1
4194,1469,2022,3,6,0
4195,2027,2019,8,7,0
4196,2285,2022,3,4,1
4197,1744,2021,4,1,1
4198,279,2021,3,2,1
4199,4529,2019,8,6,0
4200,960,2024,4,1,0
4201,663,2021,9,7,1
4202,3600,2023,1,8,0
4203,4147,2018,4,8,0
4204,2384,2018,4,2,1
4205,3138,2020,2,4,1
4206,4584,2021,7,9,1
4207,636,2020,3,6,0
4208,3515,2021,6,7,0
4209,2587,2018,5,5,0
4210,4208,2024,9,9,1
4211,694,2024,4,4,0
4212,573,2021,5,7,1
4213,4289,2018,7,8,1
4214,3681,2018,8,6,1
4215,4482,2022,6,1,0
4216,3023,2018,1,6,0
4217,3399,2018,7,7,1
4218,941,2020,2,4,0
4219,4209,2021,9,1,0
4220,16,2019,4,7,1
4221,3311,2023,8,3,1
4222,1180,2019,4,6,0
4223,3708,2024,7,6,1
4224,1584,2018,9,3,0
4225,1777,2021,6,2,1
4226,2293,2024,1,5,0
4227,1896,2022,8,3,1
4228,240,2024,2,3,1
4229,838,2024,7,8,1
4230,4937,2024,6,4,0
4231,868,2019,9,5,1
4232,3945,2020,2,8,0
4233,2191,2020,2,1,1
4234,1862,2024,9,7,0
4235,3385,2020,6,5,0
4236,1356,2024,3,2,1
4237,2446,2024,2,2,1
4238,66,2022,1,8,0
4239,2002,2024,5,4,1
4240,2622,2022,1,2,0
4241,1307,2022,7,8,0
4242,3116,2024,3,6,0
4243,2257,2021,1,9,0
4244,4908,2021,4,5,0
4245,1606,2024,5,1,1
4246,3044,2023,6,3,1
4247,1387,2021,8,5,0
4248,2201,2023,5,5,0
4249,3446,2022,1,7,0
4250,4844,2019,4,5,0
4251,2448,2023,3,9,0
4252,1052,2019,8,8,0
4253,4203,2023,7,5,1
4254,1863,2019,3,6,1
4255,735,2023,1,7,0
4256,1709,2024,1,7,0
4257,3003,2021,4,9,1
4258,69,2021,5,3,0
4259,1635,2019,7,5,1
4260,1668,2022,1,7,0
4261,2548,2023,4,6,1
4262,3077,2019,4,4,1
4263,2886,2023,3,4,0
4264,2376,2019,5,5,1
4265,539,2018,5,3,1
4266,2531,2021,2,5,1
4267,3480,2024,5,2,0
4268,3379,2018,6,8,1
4269,3811,2018,1,1,0
4270,1307,2020,4,2,0
4271,4264,2018,9,8,1
4272,3936,2022,6,5,1
4273,2703,2019,8,2,1
4274,1608,2020,8,7,1
4275,2504,2024,6,2,1
4276,1959,2022,8,3,0
4277,2392,2020,1,3,1
4278,3074,2024,3,8,0
4279,2031,2024,5,2,1
4280,2080,2020,7,7,1
4281,1274,2020,9,9,0
4282,432,2023,4,5,0
4283,4919,2018,8,1,0
4284,93,2024,1,5,1
4285,3246,2022,4,3,1
4286,1136,2020,5,7,0
4287,3293,2024,3,1,1
4288,3340,2020,1,7,1
4289,386,2019,6,8,0
4290,808,2024,6,3,1
4291,4158,2023,3,9,0
4292,1160,2023,6,8,1
4293,4798,2023,8,9,0
4294,1206,2024,1,1,0
4295,4598,2018,5,8,1
4296,3877,2021,3,9,1
4297,2063,2022,7,3,1
4298,1817,2019,1,6,1
4299,2240,2021,8,4,1
4300,3468,2021,6,4,1
4301,579,2023,6,6,1
4302,203,2022,8,5,0
4303,1112,2022,3,8,1
4304,2313,2023,6,7,1
4305,2662,2024,9,8,1
4306,1372,2021,1,3,1
4307,3414,2018,8,5,0
4308,471,2023,4,5,0
4309,3873,2022,4,2,1
4310,1292,2024,8,5,1
4311,4371,2020,8,6,0
4312,4853,2018,9,7,0
4313,4470,2022,8,5,1
4314,2112,2024,1,9,0
4315,2034,2020,2,5,1
4316,3609,2023,8,2,0
4317,1723,2022,5,8,1
4318,1684,2022,4,7,0
4319,2997,2023,2,8,0
4320,1503,2018,2,8,0
4321,3749,2023,6,5,0
4322,234,2020,2,2,0
4323,4646,2024,5,5,0
4324,2148,2024,9,3,0
4325,1380,2021,4,9,0
4326,1088,2019,6,5,1
4327,2921,2023,4,7,0
4328,2607,2021,8,4,0
4329,1969,2020,7,6,0
4330,2917,2023,1,4,1
4331,500,2023,2,6,1
4332,4306,2024,7,4,1
4333,2482,2024,9,2,1
4334,3711,2019,1,9,1
4335,2492,2018,6,8,0
4336,4361,2019,3,4,0
4337,3094,2018,5,6,1
4338,54,2018,7,6,1
4339,42,2024,2,3,0
4340,3250,2023,4,5,0
4341,197,2021,1,4,1
4342,3938,2019,4,7,1
4343,1004,2018,3,5,0
4344,1288,2019,3,6,0
4345,4647,2020,1,2,0
4346,3114,2023,4,5,0
4347,877,2021,4,9,1
4348,3858,2020,8,8,0
4349,3122,2019,7,3,0
4350,602,2024,4,4,1
4351,3664,2022,1,4,0
4352,166,2019,8,7,1
4353,2822,2018,1,7,1
4354,4869,2021,6,8,1
4355,1482,2022,3,1,0
4356,4055,2019,6,3,1
4357,3721,2021,7,9,1
4358,1446,2023,2,4,0
4359,3168,2018,3,6,0
4360,2464,2024,5,5,0
4361,1668,2019,1,3,1
4362,3724,2024,3,9,0
4363,2332,2020,5,2,1
4364,2813,2024,5,5,1
4365,2438,2023,1,1,1
4366,1796,2023,9,2,1
4367,879,2022,1,5,1
4368,1928,2023,1,9,1
4369,3995,2021,4,9,0
4370,3901,2019,5,2,1
4371,3388,2023,4,7,1
4372,3030,2021,9,9,0
4373,1470,2022,2,8,0
4374,4476,2024,7,6,1
4375,3378,2023,2,7,0
4376,474,2020,5,5,1
4377,652,2023,4,5,0
4378,3328,2023,3,7,1
4379,4747,2023,9,2,1
4380,4122,2019,1,3,1
4381,1721,2022,8,8,1
4382,592,2018,8,1,0
4383,3584,2024,1,2,1
4384,3998,2023,9,5,0
4385,4156,2019,3,9,1
4386,4997,2023,6,1,0
4387,3749,2018,8,2,0
4388,1183,2020,4,6,1
4389,1789,2020,9,3,1
4390,4861,2023,5,9,1
4391,3946,2023,4,3,0
4392,682,2023,5,4,0
4393,1616,2019,9,9,1
4394,404,2024,7,7,1
4395,77,2021,5,5,0
4396,1727,2021,1,8,1
4397,2833,2021,8,6,0
4398,3957,2021,6,6,0
4399,2709,2023,9,4,1
4400,818,2022,9,5,0
4401,3415,2019,7,6,1
4402,2704,2023,2,4,0
4403,893,2021,4,1,0
4404,3523,2020,9,6,1
4405,3071,2019,3,3,0
4406,3218,2021,8,3,0
4407,2413,2024,1,7,1
4408,1755,2018,8,8,0
4409,155,2019,7,7,0
4410,1690,2021,3,1,1
4411,1500,2022,2,8,0
4412,4961,2018,4,2,0
4413,1125,2018,1,7,1
4414,860,2020,9,3,0
4415,3285,2023,8,6,1
4416,2570,2024,8,4,0
4417,888,2023,8,6,0
4418,2828,2021,9,6,1
4419,1151,2021,3,3,0
4420,4887,2024,7,1,1
4421,1725,2019,1,3,1
4422,1248,2023,1,4,1
4423,4958,2024,8,5,1
4424,117,2020,7,3,0
4425,3021,2023,9,2,1
4426,4794,2018,6,7,0
4427,2343,2022,9,8,0
4428,2143,2023,8,8,1
4429,784,2021,1,5,0
4430,525,2018,8,5,0
4431,3444,2021,5,8,1
4432,3954,2023,9,8,1
4433,694,2021,9,7,0
4434,1271,2022,1,3,0
4435,3730,2022,3,4,0
4436,1276,2022,3,8,1
4437,178,2019,3,2,1
4438,4307,2022,6,3,1
4439,4740,2023,8,6,1
4440,768,2022,3,2,0
4441,2495,2023,3,3,0
4442,3877,2022,6,9,1
4443,3364,2022,7,3,1
4444,462,2024,7,7,0
4445,2067,2020,8,6,0
4446,2567,2023,5,2,1
4447,4379,2023,6,2,0
4448,116,2019,6,2,1
4449,3486,2021,9,2,0
4450,3661,2019,9,8,0
4451,1661,2024,3,8,0
4452,4350,2019,5,4,0
4453,3298,2019,7,3,0
4454,24,2022,1,8,0
4455,64,2019,3,9,0
4456,1275,2020,7,3,1
4457,4705,2021,3,6,1
4458,1177,2019,6,4,1
4459,4950,2021,8,3,0
4460,3723,2018,8,9,1
4461,961,2018,8,9,1
4462,2854,2019,1,9,0
4463,860,2020,3,5,1
4464,3417,2018,5,7,0
4465,4752,2018,6,5,1
4466,4527,2020,3,2,0
4467,4833,2022,7,2,1
4468,682,2019,6,6,0
4469,789,2023,6,8,1
4470,3394,2018,2,8,0
4471,2451,2020,6,8,0
4472,2387,2018,5,1,1
4473,658,2021,3,2,1
4474,3990,2024,1,5,1
4475,4921,2018,9,6,1
4476,4411,2023,8,9,1
4477,827,2024,6,1,1
4478,3345,2021,7,2,1
4479,111,2023,2,6,1
4480,3089,2022,6,9,1
4481,3162,2020,5,6,0
4482,3310,2022,1,2,0
4483,1075,2021,2,3,0
4484,3964,2018,9,4,1
4485,1897,2022,7,8,0
4486,1507,2021,5,9,0
4487,3584,2022,9,3,1
4488,2107,2024,7,6,1
4489,2037,2023,7,4,1
4490,2406,2021,5,7,0
4491,2337,2018,5,7,0
4492,4823,2022,3,2,0
4493,2207,2024,4,9,0
4494,3098,2020,6,7,1
4495,3469,2022,6,6,0
4496,1828,2021,7,9,1
4497,727,2019,6,2,0
4498,3620,2018,6,7,1
4499,2093,2024,5,4,0
4500,25,2022,6,9,1
4501,4464,2021,3,5,0
4502,219,2020,8,1,0
4503,1473,2018,6,9,0
4504,1117,2023,3,4,0
4505,4397,2018,8,2,1
4506,1726,2020,1,7,1
4507,4395,2020,1,4,0
4508,3601,2024,5,5,1
4509,1639,2021,4,5,1
4510,1980,2022,7,1,1
4511,3063,2024,2,6,1
4512,3550,2018,2,8,1
4513,1561,2024,6,8,1
4514,1633,2019,2,8,0
4515,2729,2020,5,2,1
4516,4238,2020,8,9,1
4517,2300,2018,9,9,1
4518,1554,2023,2,4,0
4519,199,2020,3,9,0
4520,4894,2020,3,3,1
4521,3057,2024,2,4,1
4522,877,2022,6,2,0
4523,2188,2021,7,7,0
4524,609,2021,1,8,1
4525,70,2020,4,6,1
4526,2748,2023,2,5,0
4527,699,2019,1,5,1
4528,3000,2023,8,3,0
4529,1116,2020,8,5,1
4530,4922,2024,4,1,0
4531,4309,2019,6,3,1
4532,3914,2019,4,3,0
4533,4407,2019,8,1,1
4534,4816,2019,6,6,0
4535,3440,2024,9,7,1
4536,4947,2018,7,9,0
4537,4384,2020,7,6,0
4538,4212,2023,7,5,1
4539,1450,2024,4,3,0
4540,4783,2018,7,5,1
4541,627,2019,9,8,0
4542,2039,2022,4,6,0
4543,2346,2021,9,7,1
4544,2785,2020,1,2,1
4545,2734,2020,3,3,1
4546,4854,2018,1,8,0
4547,1805,2019,3,2,1
4548,4482,2019,5,6,1
4549,1526,2023,5,4,0
4550,2240,2018,5,8,0
4551,4904,2024,1,1,0
4552,2955,2023,4,3,0
4553,179,2024,6,4,1
4554,1532,2020,5,7,0
4555,991,2018,4,5,0
4556,1925,2021,1,2,1
4557,4023,2024,5,9,1
4558,195,2024,2,1,0
4559,4790,2020,4,2,0
4560,4178,2019,4,1,0
4561,3166,2024,8,2,0
4562,3826,2023,2,1,0
4563,2453,2023,2,8,1
4564,4939,2022,5,7,1
4565,1781,2023,3,1,1
4566,1101,2023,5,8,1
4567,2627,2022,2,5,0
4568,3216,2020,4,9,0
4569,538,2020,9,3,1
4570,2917,2019,7,4,0
4571,2138,2022,9,4,0
4572,1423,2018,1,1,0
4573,405,2018,7,3,0
4574,2236,2024,4,4,0
4575,3494,2018,4,4,0
4576,2066,2018,1,3,1
4577,3376,2023,8,8,1
4578,3392,2022,7,6,1
4579,1232,2022,2,4,0
4580,3888,2019,8,2,1
4581,2891,2020,4,8,1
4582,4954,2022,3,3,0
4583,2921,2022,5,2,0
4584,749,2020,5,1,1
4585,2810,2021,4,7,1
4586,647,2023,6,1,0
4587,4749,2018,5,2,0
4588,1497,2023,2,7,1
4589,3021,2022,7,3,0
4590,3582,2022,9,5,0
4591,657,2023,2,4,1
4592,631,2018,2,4,1
4593,3761,2022,2,4,1
4594,2014,2020,7,1,1
4595,1674,2024,6,5,1
4596,3152,2022,4,9,1
4597,4334,2019,8,4,0
4598,738,2022,2,5,0
4599,2703,2018,6,3,1
4600,1095,2020,1,9,0
4601,2746,2022,5,2,0
4602,3480,2023,8,2,1
4603,1063,2021,1,1,1
4604,4155,2020,2,2,0
4605,3017,2020,1,2,1
4606,713,2023,4,6,1
4607,33,2021,9,7,0
4608,1559,2022,4,2,0
4609,1080,2019,7,7,1
4610,96,2023,5,5,1
4611,1429,2018,9,1,1
4612,2496,2024,5,4,0
4613,3286,2020,6,9,1
4614,1196,2023,6,8,0
4615,2900,2019,1,2,0
4616,3241,2018,3,4,0
4617,847,2018,2,6,1
4618,3130,2024,7,1,1
4619,4247,2022,4,3,0
4620,34,2023,9,1,0
4621,4760,2019,3,9,1
4622,1608,2023,7,7,0
4623,2056,2020,5,4,1
4624,2922,2020,2,8,0
4625,2650,2023,1,9,0
4626,3362,2022,5,3,1
4627,4788,2020,3,2,0
4628,1964,2023,7,7,1
4629,2395,2018,9,3,0
4630,338,2024,4,3,1
4631,4224,2023,9,3,1
4632,453,2024,6,5,1
4633,2988,2024,1,8,1
4634,388,2022,7,1,1
4635,863,2018,3,6,0
4636,3884,2024,2,7,1
4637,2760,2018,1,1,1
4638,4463,2023,9,7,1
4639,1065,2021,4,2,1
4640,3857,2024,4,1,0
4641,2173,2021,3,4,0
4642,912,2023,1,2,1
4643,1853,2022,4,9,1
4644,523,2024,1,8,0
4645,1666,2018,8,4,0
4646,1029,2022,6,7,0
4647,4579,2021,2,8,0
4648,4095,2022,2,9,1
4649,189,2024,7,5,0
4650,87,2019,3,4,1
4651,2742,2022,2,8,0
4652,594,2024,1,3,0
4653,3749,2019,2,2,0
4654,4291,2022,2,3,0
4655,4312,2019,5,6,1
4656,4603,2019,4,8,0
4657,4290,2019,5,3,0
4658,3693,2019,6,2,1
4659,1771,2024,8,8,1
4660,3002,2020,6,5,0
4661,3614,2020,9,8,0
4662,1852,2023,5,4,0
4663,4278,2024,6,6,0
4664,2891,2022,4,6,1
4665,1877,2021,4,1,0
4666,2353,2018,5,5,0
4667,1883,2020,1,2,1
4668,3125,2019,2,2,0
4669,2484,2020,4,8,1
4670,3798,2024,7,2,1
4671,294,2019,2,1,1
4672,4,2021,2,8,1
4673,1329,2024,4,5,1
4674,153,2020,4,2,1
4675,3669,2018,9,8,0
4676,2675,2018,9,2,1
4677,2100,2024,5,9,0
4678,2227,2020,1,1,1
4679,882,2023,8,3,1
4680,327,2024,6,8,1
4681,25,2020,5,9,1
4682,1006,2018,1,1,0
4683,709,2021,6,3,0
4684,652,2022,5,9,0
4685,1252,2020,3,2,1
4686,4628,2020,7,5,1
4687,182,2018,4,2,1
4688,690,2024,2,6,0
4689,787,2018,1,2,1
4690,1775,2024,2,5,1
4691,3574,2018,7,6,0
4692,2036,2018,9,9,1
4693,4454,2020,1,8,1
4694,775,2024,1,8,0
4695,4351,2019,1,8,0
4696,1348,2024,2,8,1
4697,855,2024,8,1,1
4698,2653,2018,2,8,0
4699,3043,2023,4,1,0
4700,336,2021,2,8,0
4701,1705,2021,6,3,0
4702,3045,2023,6,1,0
4703,4012,2023,8,9,1
4704,3071,2024,2,4,0
4705,314,2020,1,3,1
4706,268,2018,1,9,0
4707,1475,2022,5,2,1
4708,3681,2023,5,4,1
4709,4034,2018,2,3,1
4710,2476,2020,6,8,1
4711,3307,2023,2,6,1
4712,1829,2022,7,2,1
4713,1304,2020,3,9,1
4714,3801,2019,2,3,1
4715,2181,2021,6,6,0
4716,1226,2023,1,9,1
4717,1331,2020,5,1,0
4718,4463,2018,6,6,1
4719,3656,2018,8,9,1
4720,376,2020,3,9,0
4721,1657,2021,7,2,0
4722,3432,2020,1,6,0
4723,3322,2020,6,2,1
4724,1313,2018,1,7,1
4725,1065,2018,7,4,1
4726,769,2024,8,9,0
4727,1087,2018,6,8,1
4728,2537,2024,1,6,0
4729,2642,2023,8,4,0
4730,24,2021,2,3,1
4731,3678,2018,9,9,0
4732,4009,2024,1,6,1
4733,511,2022,6,3,1
4734,3638,2022,5,4,0
4735,739,2020,5,8,0
4736,3514,2020,6,4,1
4737,4057,2019,6,4,0
4738,1272,2022,8,9,0
4739,2885,2021,4,3,1
4740,2791,2024,9,2,1
4741,1582,2024,8,7,1
4742,369,2020,1,1,1
4743,4434,2020,4,3,1
4744,1815,2021,8,3,1
4745,2085,2024,8,7,0
4746,88,2022,4,7,1
4747,160,2024,8,9,0
4748,4769,2019,3,2,1
4749,4012,2021,3,6,0
4750,4269,2019,9,7,1
4751,655,2019,7,2,1
4752,1510,2023,6,1,0
4753,4775,2024,2,3,1
4754,1056,2024,9,5,1
4755,747,2020,1,3,0
4756,3871,2022,1,2,1
4757,3945,2019,8,6,1
4758,4036,2021,3,8,1
4759,3086,2022,9,4,1
4760,3379,2018,7,2,1
4761,1578,2018,7,5,0
4762,362,2023,1,8,1
4763,2066,2021,1,9,0
4764,2772,2018,7,9,0
4765,784,2022,9,4,0
4766,2187,2022,2,3,0
4767,918,2020,7,1,0
4768,51,2022,8,3,1
4769,2724,2019,2,9,1
4770,3792,2024,1,5,0
4771,4110,2023,7,5,0
4772,3053,2020,1,2,0
4773,763,2019,2,5,1
4774,2940,2022,5,3,0
4775,4290,2020,3,9,1
4776,365,2024,5,2,1
4777,3918,2021,8,1,1
4778,4984,2024,5,5,1
4779,2586,2024,3,8,1
4780,4685,2021,2,1,1
4781,3091,2021,5,9,1
4782,1130,2023,1,7,0
4783,3033,2020,6,9,1
