employee_id,name,department,role,gender,ethnicity,date_joined,seniority_level,skills,education_level,salary,performance_score
239,Employee_239,Engineering,Marketing Exec,Male,Asian,2021-09-11 20:47:47,Lead,Python,Bachelor's,42869,5
240,Employee_240,HR,Sales Rep,Other,Mixed,2018-05-25 22:12:00,Mid,Communication,Bachelor's,95764,9
241,Employee_241,Marketing,Marketing Exec,Non-Binary,Other,2019-02-11 07:47:29,Mid,Python,Master's,89055,7
242,Employee_242,Operations,Marketing Exec,Other,Hispanic,2023-08-06 06:10:19,Junior,JavaScript,Bachelor's,122500,3
243,Employee_243,HR,HR Manager,Female,Mixed,2018-09-06 13:17:44,Lead,Python,Bachelor's,135829,3
244,Employee_244,Finance,Data Analyst,Non-Binary,Hispanic,2018-07-24 10:58:17,Junior,JavaScript,PhD,80076,7
245,Employee_245,Finance,Marketing Exec,Non-Binary,Asian,2023-08-18 04:46:15,Senior,Excel,Diploma,131962,1
246,Employee_246,Engineering,Marketing Exec,Other,Other,2019-05-21 04:00:46,Senior,Leadership,Diploma,126584,8
247,Employee_247,Sales,HR Manager,Male,Mixed,2022-04-30 22:07:12,Lead,Leadership,Bachelor's,78437,3
248,Employee_248,Operations,Data Analyst,Male,White,2020-04-14 02:20:47,Senior,Python,Master's,114024,8
249,Employee_249,Marketing,Sales Rep,Other,Asian,2018-03-07 00:44:41,Junior,ML,Diploma,103492,8
250,Employee_250,Marketing,Sales Rep,Non-Binary,Other,2018-10-02 20:34:50,Mid,ML,Master's,117285,2
251,Employee_251,Sales,Finance Associate,Female,Mixed,2018-02-02 09:37:35,Senior,Leadership,Diploma,72741,3
252,Employee_252,Finance,Software Engineer,Male,White,2019-10-31 23:13:59,Lead,JavaScript,PhD,129028,1
253,Employee_253,Marketing,Marketing Exec,Male,White,2022-05-04 21:42:48,Lead,Excel,PhD,83839,6
254,Employee_254,Finance,Marketing Exec,Female,Hispanic,2018-01-22 08:13:39,Junior,JavaScript,Master's,59898,3
255,Employee_255,Operations,Software Engineer,Male,White,2021-08-16 22:01:42,Senior,Communication,Master's,84434,9
256,Employee_256,Sales,Marketing Exec,Other,Black,2023-02-25 00:02:27,Senior,Communication,PhD,97393,1
257,Employee_257,Engineering,Sales Rep,Non-Binary,Mixed,2024-09-11 00:13:16,Senior,Communication,Master's,132811,8
258,Employee_258,Finance,Marketing Exec,Male,Mixed,2020-10-23 16:05:38,Lead,ML,Bachelor's,70942,7
259,Employee_259,Operations,Marketing Exec,Female,Hispanic,2020-03-19 23:10:02,Lead,Cloud,PhD,84536,7
260,Employee_260,Sales,Software Engineer,Other,White,2022-04-15 12:19:44,Lead,Communication,PhD,70237,8
261,Employee_261,Finance,Sales Rep,Other,Hispanic,2021-08-24 17:59:18,Mid,Python,PhD,54840,9
262,Employee_262,HR,HR Manager,Other,Black,2024-10-25 07:27:49,Junior,Communication,PhD,124487,8
263,Employee_263,Finance,HR Manager,Other,Hispanic,2020-09-17 03:18:38,Mid,ML,Bachelor's,138551,6
264,Employee_264,Operations,Software Engineer,Non-Binary,Mixed,2022-08-05 03:03:58,Lead,Python,PhD,128730,1
265,Employee_265,Marketing,HR Manager,Other,Other,2023-10-28 13:01:43,Senior,Excel,PhD,63259,1
266,Employee_266,Finance,Finance Associate,Other,Other,2023-01-22 23:08:42,Senior,JavaScript,Master's,113506,7
267,Employee_267,Engineering,Finance Associate,Other,Hispanic,2021-08-21 17:42:07,Mid,JavaScript,PhD,58534,3
268,Employee_268,Operations,Sales Rep,Female,Mixed,2024-11-12 02:01:54,Lead,Cloud,Diploma,51605,3
269,Employee_269,Marketing,Software Engineer,Female,Asian,2020-09-08 13:55:17,Lead,Python,Master's,48318,9
270,Employee_270,Operations,Data Analyst,Female,Black,2023-04-09 02:40:27,Lead,Cloud,Master's,47159,4
271,Employee_271,Finance,Sales Rep,Female,Black,2024-05-08 03:55:01,Senior,Python,Diploma,101319,3
272,Employee_272,HR,Marketing Exec,Male,Mixed,2023-02-19 20:36:31,Senior,Cloud,Master's,110569,2
273,Employee_273,HR,Data Analyst,Other,Other,2021-03-25 14:30:09,Lead,JavaScript,Bachelor's,32015,5
274,Employee_274,Engineering,Marketing Exec,Male,Asian,2020-05-24 06:45:52,Mid,JavaScript,PhD,127213,9
275,Employee_275,Sales,Sales Rep,Male,White,2022-03-22 14:51:29,Junior,Python,PhD,113777,8
276,Employee_276,Sales,HR Manager,Male,Hispanic,2018-04-14 16:51:56,Senior,JavaScript,Master's,62857,8
277,Employee_277,Engineering,HR Manager,Non-Binary,White,2023-03-18 13:42:07,Senior,Leadership,PhD,114789,1
278,Employee_278,Marketing,Finance Associate,Other,Asian,2020-08-16 06:19:33,Junior,Leadership,Master's,47941,9
279,Employee_279,HR,Data Analyst,Other,Black,2018-08-04 12:43:30,Lead,Cloud,PhD,123723,8
280,Employee_280,Finance,Software Engineer,Male,White,2018-12-04 14:33:34,Mid,Excel,Master's,107181,3
281,Employee_281,Operations,Marketing Exec,Female,Asian,2019-04-30 15:48:38,Mid,Communication,Master's,139476,8
282,Employee_282,Operations,HR Manager,Non-Binary,Black,2019-08-02 03:07:44,Lead,Leadership,Master's,89288,9
283,Employee_283,HR,Sales Rep,Male,Other,2022-12-03 19:13:01,Senior,Cloud,Bachelor's,105900,2
284,Employee_284,HR,Marketing Exec,Male,White,2024-03-06 06:25:32,Lead,Communication,Master's,105183,1
285,Employee_285,Operations,Software Engineer,Non-Binary,Other,2024-03-27 07:29:11,Senior,Excel,Bachelor's,54211,1
286,Employee_286,Marketing,Marketing Exec,Male,Black,2023-05-23 16:52:57,Mid,Communication,Bachelor's,25902,1
287,Employee_287,Operations,Finance Associate,Other,Mixed,2019-01-22 18:41:42,Senior,Communication,Diploma,70805,5
288,Employee_288,Engineering,Software Engineer,Female,Black,2019-02-12 20:50:10,Mid,Communication,Master's,97762,2
289,Employee_289,Finance,Software Engineer,Female,Black,2018-05-09 08:43:56,Mid,ML,Bachelor's,25914,4
290,Employee_290,HR,Marketing Exec,Female,Asian,2021-06-11 00:12:03,Mid,Leadership,Diploma,40165,1
291,Employee_291,Sales,Marketing Exec,Female,Asian,2023-08-22 20:19:54,Senior,Cloud,PhD,90585,2
292,Employee_292,HR,HR Manager,Male,Hispanic,2024-07-16 15:17:10,Lead,Cloud,Bachelor's,98457,7
293,Employee_293,Marketing,Marketing Exec,Female,Asian,2019-03-30 14:47:15,Mid,Excel,Bachelor's,59777,9
294,Employee_294,Engineering,Software Engineer,Male,Mixed,2019-11-22 04:35:56,Lead,Cloud,Bachelor's,74076,6
295,Employee_295,Operations,Sales Rep,Other,Mixed,2019-05-19 05:00:59,Junior,JavaScript,Diploma,91167,5
296,Employee_296,Engineering,Marketing Exec,Male,Other,2024-05-07 21:12:15,Junior,Leadership,Diploma,122125,7
297,Employee_297,Engineering,Sales Rep,Male,Black,2019-02-12 23:50:40,Mid,Python,Bachelor's,42957,9
298,Employee_298,Marketing,Sales Rep,Male,Asian,2020-08-20 22:15:41,Junior,Excel,Master's,131214,2
299,Employee_299,Marketing,HR Manager,Non-Binary,Hispanic,2022-12-30 14:27:00,Mid,Excel,Diploma,130872,6
300,Employee_300,Sales,Data Analyst,Non-Binary,Asian,2020-06-17 23:10:17,Senior,Cloud,Diploma,66682,3
301,Employee_301,Operations,Sales Rep,Non-Binary,Hispanic,2024-08-25 22:53:17,Senior,ML,PhD,73410,4
302,Employee_302,Sales,Finance Associate,Other,Black,2022-06-13 22:49:13,Senior,ML,PhD,88652,5
303,Employee_303,Operations,Sales Rep,Female,Other,2024-10-02 11:44:44,Lead,Leadership,Bachelor's,88358,5
304,Employee_304,Finance,Software Engineer,Male,Other,2018-11-04 05:24:47,Mid,Communication,PhD,125614,8
305,Employee_305,Engineering,HR Manager,Male,Mixed,2020-07-05 10:42:37,Mid,ML,Master's,56013,5
306,Employee_306,Operations,Finance Associate,Female,Asian,2019-04-08 19:12:11,Lead,JavaScript,Bachelor's,98936,2
307,Employee_307,Marketing,Marketing Exec,Non-Binary,Asian,2023-08-23 05:17:23,Lead,JavaScript,Bachelor's,75040,2
308,Employee_308,Finance,Sales Rep,Other,Mixed,2022-08-16 00:35:30,Junior,Leadership,Diploma,121924,1
309,Employee_309,Sales,Marketing Exec,Male,Mixed,2021-06-21 10:14:48,Junior,Communication,Bachelor's,47834,2
310,Employee_310,Finance,Data Analyst,Female,Other,2024-10-15 07:29:36,Senior,Leadership,PhD,135955,1
311,Employee_311,Marketing,Marketing Exec,Non-Binary,Other,2020-04-06 01:29:56,Lead,ML,Bachelor's,82446,3
312,Employee_312,Operations,Finance Associate,Other,Other,2024-05-25 06:01:32,Lead,Communication,Bachelor's,98195,5
313,Employee_313,Marketing,HR Manager,Female,White,2018-06-16 10:07:32,Lead,Python,PhD,51576,3
314,Employee_314,Operations,Data Analyst,Female,White,2020-09-21 18:03:06,Mid,ML,Diploma,105270,7
315,Employee_315,Marketing,Finance Associate,Male,White,2019-05-10 02:46:40,Junior,ML,Master's,88119,2
316,Employee_316,Marketing,HR Manager,Other,Mixed,2021-01-11 22:41:07,Lead,ML,PhD,31752,5
317,Employee_317,HR,Finance Associate,Other,White,2020-10-17 14:22:30,Senior,ML,Master's,146610,3
318,Employee_318,Operations,Marketing Exec,Non-Binary,Asian,2023-10-22 05:54:22,Mid,JavaScript,Master's,139592,2
319,Employee_319,Engineering,Finance Associate,Non-Binary,Mixed,2019-03-07 09:15:12,Lead,Cloud,Master's,127751,4
320,Employee_320,HR,Data Analyst,Male,Asian,2024-10-12 11:50:37,Junior,Communication,Bachelor's,87700,9
321,Employee_321,HR,Finance Associate,Other,Mixed,2022-07-08 02:15:53,Lead,JavaScript,Master's,43523,9
322,Employee_322,HR,Software Engineer,Non-Binary,Black,2023-02-04 16:57:37,Junior,Communication,Diploma,49446,6
323,Employee_323,HR,Marketing Exec,Other,Asian,2020-02-11 16:18:27,Junior,Python,Diploma,103995,7
324,Employee_324,Engineering,Finance Associate,Female,Mixed,2024-12-24 17:11:53,Junior,Leadership,Diploma,36292,1
325,Employee_325,HR,HR Manager,Female,Hispanic,2024-04-26 20:57:37,Senior,ML,Bachelor's,30135,3
326,Employee_326,Sales,Marketing Exec,Female,Mixed,2023-06-16 12:50:55,Senior,Excel,PhD,65797,2
327,Employee_327,Engineering,Sales Rep,Other,Black,2023-03-02 19:23:43,Junior,Leadership,Diploma,57144,9
328,Employee_328,Sales,HR Manager,Male,Mixed,2022-08-22 19:02:25,Mid,Leadership,Master's,43360,8
329,Employee_329,Engineering,Data Analyst,Non-Binary,Black,2021-05-13 01:49:35,Lead,JavaScript,Bachelor's,70261,3
330,Employee_330,Sales,Sales Rep,Male,White,2022-04-14 07:11:13,Mid,Cloud,Bachelor's,90239,8
331,Employee_331,HR,Sales Rep,Male,Asian,2018-10-18 14:54:42,Mid,Excel,Diploma,43252,8
332,Employee_332,Finance,Sales Rep,Male,Black,2019-03-21 13:26:07,Lead,Python,Master's,125369,8
333,Employee_333,Engineering,Software Engineer,Male,Hispanic,2021-08-12 20:28:51,Senior,Excel,Master's,65774,4
334,Employee_334,HR,Finance Associate,Non-Binary,Asian,2018-07-11 18:20:00,Mid,Python,Diploma,141603,7
335,Employee_335,Marketing,Marketing Exec,Female,Mixed,2019-02-19 07:39:12,Mid,JavaScript,Master's,66136,8
336,Employee_336,Marketing,Finance Associate,Female,Mixed,2019-02-19 04:52:38,Lead,Python,Bachelor's,45106,5
337,Employee_337,Operations,Finance Associate,Female,Black,2021-12-28 03:04:20,Mid,JavaScript,Bachelor's,115552,9
338,Employee_338,Engineering,Marketing Exec,Other,Hispanic,2022-07-21 21:03:08,Mid,Cloud,Diploma,48248,9
339,Employee_339,Engineering,Sales Rep,Other,Black,2019-03-10 19:45:10,Senior,JavaScript,Master's,60346,3
340,Employee_340,Sales,Sales Rep,Non-Binary,Hispanic,2024-08-09 23:36:08,Mid,Excel,PhD,46573,3
341,Employee_341,Marketing,Software Engineer,Non-Binary,Other,2020-08-03 15:23:25,Junior,Communication,Diploma,68635,8
342,Employee_342,Engineering,Software Engineer,Non-Binary,Black,2023-04-23 05:31:42,Senior,Cloud,Bachelor's,48505,7
343,Employee_343,Engineering,Data Analyst,Female,White,2023-10-02 07:20:32,Lead,Leadership,Diploma,142556,9
344,Employee_344,Marketing,Marketing Exec,Non-Binary,White,2023-07-15 00:59:19,Lead,Communication,Diploma,66481,2
345,Employee_345,HR,Marketing Exec,Female,White,2022-04-03 19:57:29,Lead,Communication,Bachelor's,42664,2
346,Employee_346,Sales,HR Manager,Female,Black,2023-09-18 06:29:50,Mid,ML,PhD,63144,7
347,Employee_347,Marketing,HR Manager,Male,Asian,2023-08-06 23:44:24,Lead,Leadership,Diploma,113622,8
348,Employee_348,Finance,HR Manager,Other,Mixed,2018-03-01 08:23:08,Junior,Excel,PhD,72098,3
349,Employee_349,Marketing,Software Engineer,Other,Asian,2020-07-14 07:49:05,Senior,Python,PhD,142989,1
350,Employee_350,Sales,Data Analyst,Non-Binary,Mixed,2018-06-05 14:57:44,Junior,Communication,Bachelor's,76866,7
351,Employee_351,Marketing,Data Analyst,Male,Hispanic,2023-04-29 19:42:31,Lead,Excel,Diploma,119872,6
352,Employee_352,Sales,Sales Rep,Non-Binary,White,2024-08-04 04:53:49,Mid,ML,Diploma,65153,1
353,Employee_353,HR,Finance Associate,Non-Binary,White,2024-06-10 00:18:45,Mid,Excel,PhD,68622,9
354,Employee_354,Marketing,Data Analyst,Other,Mixed,2018-03-08 21:58:44,Lead,Python,Diploma,95537,6
355,Employee_355,Marketing,HR Manager,Male,White,2022-09-09 10:30:39,Lead,Communication,PhD,69195,5
356,Employee_356,HR,Marketing Exec,Non-Binary,Asian,2021-11-07 04:57:04,Lead,Python,Bachelor's,80213,3
357,Employee_357,Marketing,Finance Associate,Non-Binary,Black,2018-12-30 12:06:29,Mid,ML,Bachelor's,31535,9
358,Employee_358,HR,Sales Rep,Non-Binary,White,2019-07-10 22:52:20,Junior,Leadership,Bachelor's,34184,7
359,Employee_359,Finance,Software Engineer,Female,Other,2024-01-31 09:20:07,Senior,Python,PhD,116069,4
360,Employee_360,HR,Data Analyst,Other,White,2024-10-17 04:16:00,Lead,Cloud,Diploma,34116,1
361,Employee_361,Engineering,Sales Rep,Female,Other,2020-05-24 21:29:48,Junior,ML,Diploma,49628,4
362,Employee_362,Engineering,Marketing Exec,Non-Binary,Hispanic,2018-11-21 22:18:55,Junior,Python,Master's,60809,3
363,Employee_363,Sales,HR Manager,Male,Black,2018-08-21 21:51:44,Junior,ML,Master's,49026,6
364,Employee_364,HR,Software Engineer,Female,Mixed,2021-01-28 01:23:50,Lead,Excel,Bachelor's,96666,1
365,Employee_365,Marketing,Software Engineer,Female,Black,2019-08-28 07:50:06,Mid,Excel,Diploma,89361,4
366,Employee_366,Operations,Data Analyst,Non-Binary,Black,2021-05-11 15:13:59,Junior,Excel,PhD,135595,1
367,Employee_367,Operations,Marketing Exec,Female,Mixed,2020-04-23 07:06:21,Junior,Cloud,PhD,124888,1
368,Employee_368,Finance,HR Manager,Male,Black,2021-03-06 09:26:17,Junior,Cloud,PhD,147479,6
369,Employee_369,Finance,HR Manager,Male,Hispanic,2024-05-28 23:49:47,Senior,Excel,Diploma,44652,6
370,Employee_370,Operations,HR Manager,Other,Other,2022-01-07 17:22:00,Junior,Leadership,Diploma,115793,9
371,Employee_371,Operations,HR Manager,Other,Asian,2019-06-28 08:37:42,Junior,Python,Bachelor's,33821,7
372,Employee_372,HR,Data Analyst,Male,Black,2021-09-18 05:04:06,Mid,Leadership,Master's,93682,6
373,Employee_373,Operations,Sales Rep,Male,Asian,2023-05-17 19:53:59,Junior,Cloud,Diploma,108776,3
374,Employee_374,Engineering,Sales Rep,Female,Hispanic,2020-12-13 05:11:09,Junior,JavaScript,PhD,45684,3
375,Employee_375,Finance,Sales Rep,Other,Hispanic,2018-07-17 21:59:35,Lead,ML,Diploma,79867,5
376,Employee_376,Sales,Data Analyst,Female,Black,2020-10-19 16:30:56,Mid,ML,Master's,93129,6
377,Employee_377,Finance,Marketing Exec,Male,White,2019-04-23 05:34:59,Junior,Leadership,Master's,46856,6
378,Employee_378,Engineering,Finance Associate,Other,Black,2024-12-16 19:38:36,Junior,JavaScript,PhD,76725,8
379,Employee_379,Finance,Data Analyst,Female,Asian,2020-03-26 21:10:20,Senior,ML,Bachelor's,101724,8
380,Employee_380,Operations,HR Manager,Other,Hispanic,2024-12-10 16:39:06,Senior,ML,Master's,50931,1
381,Employee_381,Finance,Sales Rep,Non-Binary,Asian,2024-11-12 04:28:24,Junior,Excel,Master's,142504,3
382,Employee_382,Engineering,Sales Rep,Non-Binary,Asian,2019-08-21 21:24:34,Senior,ML,Master's,138901,5
383,Employee_383,Finance,Marketing Exec,Non-Binary,Mixed,2018-06-08 22:46:45,Junior,ML,Master's,58543,9
384,Employee_384,Sales,HR Manager,Non-Binary,Hispanic,2019-05-18 22:04:19,Lead,Communication,Master's,144185,4
385,Employee_385,Sales,Data Analyst,Non-Binary,Hispanic,2018-10-21 10:01:36,Senior,Leadership,Diploma,120620,5
386,Employee_386,Sales,Sales Rep,Other,Asian,2023-01-07 04:26:58,Lead,Leadership,PhD,67878,1
387,Employee_387,Sales,Marketing Exec,Male,Other,2018-08-27 06:20:46,Junior,Leadership,Diploma,111655,7
388,Employee_388,Operations,HR Manager,Female,Hispanic,2018-04-29 13:22:36,Senior,ML,Bachelor's,124038,2
389,Employee_389,Sales,Sales Rep,Male,Other,2019-02-22 00:25:54,Junior,JavaScript,Master's,92650,1
390,Employee_390,Sales,Finance Associate,Male,Other,2021-06-15 00:18:32,Mid,ML,Bachelor's,124477,2
391,Employee_391,HR,Software Engineer,Male,Black,2024-05-24 18:05:51,Lead,JavaScript,Bachelor's,54829,8
392,Employee_392,Sales,Software Engineer,Female,Mixed,2021-07-08 22:16:06,Mid,Cloud,PhD,70911,1
393,Employee_393,Operations,Sales Rep,Non-Binary,Black,2023-08-19 18:46:46,Lead,ML,Diploma,137026,1
394,Employee_394,Sales,HR Manager,Other,White,2018-05-12 14:41:04,Junior,JavaScript,Bachelor's,34428,1
395,Employee_395,Finance,Sales Rep,Other,White,2022-10-17 02:30:20,Senior,ML,Bachelor's,133068,2
396,Employee_396,Sales,Software Engineer,Male,Other,2024-09-26 07:28:24,Mid,Cloud,Bachelor's,67484,1
397,Employee_397,Marketing,Sales Rep,Other,Asian,2024-09-27 06:53:55,Senior,ML,Bachelor's,117792,2
398,Employee_398,Finance,Sales Rep,Female,Other,2024-03-18 22:02:31,Senior,Communication,Master's,146634,7
399,Employee_399,Sales,Finance Associate,Male,White,2022-10-14 22:23:39,Mid,Cloud,PhD,132902,1
400,Employee_400,Sales,Sales Rep,Female,Black,2019-05-31 04:30:56,Mid,Communication,PhD,79819,2
401,Employee_401,Finance,Finance Associate,Male,White,2019-02-17 13:39:51,Senior,ML,PhD,51812,3
402,Employee_402,Engineering,HR Manager,Non-Binary,Asian,2024-01-24 20:24:24,Junior,Communication,Bachelor's,42625,2
403,Employee_403,Marketing,Finance Associate,Other,Hispanic,2023-05-14 13:33:08,Mid,Python,Bachelor's,87843,3
404,Employee_404,Engineering,Software Engineer,Other,Mixed,2019-08-29 21:00:38,Junior,Cloud,Master's,45224,7
405,Employee_405,Sales,HR Manager,Female,Asian,2022-12-01 20:28:57,Junior,Python,Bachelor's,79447,2
406,Employee_406,Engineering,Sales Rep,Other,Asian,2021-02-01 14:42:09,Mid,Cloud,Diploma,35450,3
407,Employee_407,Operations,Software Engineer,Male,Asian,2023-12-13 21:54:24,Junior,Excel,Diploma,145537,6
408,Employee_408,HR,Finance Associate,Non-Binary,Black,2024-02-16 23:32:11,Lead,Cloud,Bachelor's,37630,4
409,Employee_409,Finance,Finance Associate,Other,Hispanic,2019-06-22 10:18:02,Junior,Excel,Diploma,125839,1
410,Employee_410,Marketing,Marketing Exec,Non-Binary,Asian,2018-07-09 05:30:29,Junior,Python,Diploma,99721,8
411,Employee_411,Finance,Data Analyst,Female,Hispanic,2023-02-23 11:28:40,Junior,Cloud,PhD,82690,7
412,Employee_412,Engineering,Sales Rep,Non-Binary,Other,2023-08-31 10:48:15,Senior,Leadership,Bachelor's,51946,8
413,Employee_413,HR,Data Analyst,Other,Asian,2018-12-26 21:45:20,Junior,Leadership,PhD,127893,9
414,Employee_414,Engineering,HR Manager,Other,Black,2020-08-05 09:23:09,Junior,Excel,Diploma,67470,9
415,Employee_415,Finance,Software Engineer,Female,Asian,2021-03-07 14:28:25,Junior,ML,PhD,80372,3
416,Employee_416,Operations,Data Analyst,Female,Other,2021-04-10 07:42:40,Junior,ML,Diploma,59726,9
417,Employee_417,Finance,HR Manager,Non-Binary,White,2020-12-14 14:07:47,Senior,Excel,PhD,116087,6
418,Employee_418,Engineering,Finance Associate,Non-Binary,Black,2023-03-23 04:16:09,Senior,Python,Bachelor's,43434,2
419,Employee_419,Marketing,Data Analyst,Female,Asian,2021-10-15 00:10:29,Senior,Leadership,Diploma,125889,1
420,Employee_420,Marketing,Software Engineer,Other,Asian,2019-10-13 20:54:05,Mid,JavaScript,Bachelor's,98156,4
421,Employee_421,Marketing,Marketing Exec,Non-Binary,Asian,2021-10-15 00:45:34,Mid,Cloud,Master's,105822,9
422,Employee_422,Marketing,Marketing Exec,Female,White,2022-07-10 21:26:32,Senior,ML,Diploma,123306,2
423,Employee_423,Marketing,Data Analyst,Non-Binary,White,2023-12-19 02:21:33,Mid,Cloud,PhD,145631,1
424,Employee_424,Sales,Marketing Exec,Female,Asian,2020-07-09 14:53:40,Senior,Communication,Master's,93379,2
425,Employee_425,HR,HR Manager,Other,White,2023-09-11 01:12:06,Junior,JavaScript,Bachelor's,141974,7
426,Employee_426,HR,Sales Rep,Non-Binary,Asian,2020-11-08 16:01:07,Senior,Communication,Bachelor's,91803,5
427,Employee_427,Operations,Software Engineer,Non-Binary,White,2020-10-20 04:19:56,Senior,ML,Bachelor's,27474,5
428,Employee_428,Marketing,Finance Associate,Male,Hispanic,2021-06-05 21:08:05,Mid,Excel,Master's,82885,4
429,Employee_429,Engineering,Software Engineer,Male,Other,2023-01-12 07:17:09,Senior,Leadership,Diploma,75577,1
430,Employee_430,Engineering,Finance Associate,Other,Asian,2018-03-16 00:26:43,Lead,Communication,Diploma,112556,8
431,Employee_431,Finance,Marketing Exec,Female,Other,2018-11-03 21:47:20,Junior,Leadership,Bachelor's,37117,1
432,Employee_432,Marketing,HR Manager,Male,Asian,2024-04-16 16:39:38,Senior,Cloud,Bachelor's,35860,3
433,Employee_433,Engineering,Finance Associate,Male,Mixed,2018-11-12 21:24:16,Senior,Leadership,Bachelor's,133800,2
434,Employee_434,Sales,Marketing Exec,Other,Mixed,2020-05-06 23:31:32,Senior,Python,Master's,51687,2
435,Employee_435,Operations,Finance Associate,Female,Black,2018-10-26 14:45:44,Senior,Communication,Master's,107650,9
